E01007864,Sheffield 036D,E08000019,Sheffield,Yorkshire and The Humber,528,202,38.3
E01008104,Sheffield 036E,E08000019,Sheffield,Yorkshire and The Humber,518,88,17.0
E01007910,Sheffield 037A,E08000019,Sheffield,Yorkshire and The Humber,737,81,11.0
E01007912,Sheffield 037B,E08000019,Sheffield,Yorkshire and The Humber,707,52,7.4
E01007971,Sheffield 037C,E08000019,Sheffield,Yorkshire and The Humber,628,74,11.8
E01007973,Sheffield 037D,E08000019,Sheffield,Yorkshire and The Humber,648,71,11.0
E01007858,Sheffield 038A,E08000019,Sheffield,Yorkshire and The Humber,657,60,9.1
E01007861,Sheffield 038B,E08000019,Sheffield,Yorkshire and The Humber,682,46,6.7
E01007862,Sheffield 038C,E08000019,Sheffield,Yorkshire and The Humber,696,94,13.5
E01007865,Sheffield 038D,E08000019,Sheffield,Yorkshire and The Humber,770,76,9.9
E01008011,Sheffield 039A,E08000019,Sheffield,Yorkshire and The Humber,693,64,9.2
E01008012,Sheffield 039B,E08000019,Sheffield,Yorkshire and The Humber,976,104,10.7
E01008013,Sheffield 039C,E08000019,Sheffield,Yorkshire and The Humber,533,67,12.6
E01008015,Sheffield 039D,E08000019,Sheffield,Yorkshire and The Humber,751,77,10.3
E01008017,Sheffield 039E,E08000019,Sheffield,Yorkshire and The Humber,718,68,9.5
E01008018,Sheffield 039F,E08000019,Sheffield,Yorkshire and The Humber,565,65,11.5
E01008105,Sheffield 040A,E08000019,Sheffield,Yorkshire and The Humber,746,197,26.4
E01008107,Sheffield 040C,E08000019,Sheffield,Yorkshire and The Humber,640,139,21.7
E01008111,Sheffield 040D,E08000019,Sheffield,Yorkshire and The Humber,582,145,24.9
E01033271,Sheffield 040E,E08000019,Sheffield,Yorkshire and The Humber,788,69,8.8
E01033272,Sheffield 040F,E08000019,Sheffield,Yorkshire and The Humber,684,91,13.3
E01007955,Sheffield 041A,E08000019,Sheffield,Yorkshire and The Humber,545,38,7.0
E01007956,Sheffield 041B,E08000019,Sheffield,Yorkshire and The Humber,924,79,8.5
E01007957,Sheffield 041C,E08000019,Sheffield,Yorkshire and The Humber,655,42,6.4
E01007958,Sheffield 041D,E08000019,Sheffield,Yorkshire and The Humber,628,40,6.4
E01007959,Sheffield 041E,E08000019,Sheffield,Yorkshire and The Humber,605,49,8.1
E01008108,Sheffield 042A,E08000019,Sheffield,Yorkshire and The Humber,731,253,34.6
E01008109,Sheffield 042B,E08000019,Sheffield,Yorkshire and The Humber,737,211,28.6
E01008112,Sheffield 042D,E08000019,Sheffield,Yorkshire and The Humber,582,215,36.9
E01008113,Sheffield 042E,E08000019,Sheffield,Yorkshire and The Humber,657,176,26.8
E01033273,Sheffield 042F,E08000019,Sheffield,Yorkshire and The Humber,559,144,25.8
E01033274,Sheffield 042G,E08000019,Sheffield,Yorkshire and The Humber,579,86,14.9
E01008095,Sheffield 043A,E08000019,Sheffield,Yorkshire and The Humber,639,58,9.1
